score,comment
5,세탁기가 오래되다보니 작동에 문제가 있어 고인하다 구입한 워시타워. 과연 건조기를 쓸까? 란 고민 진짜 많았으나 그래도 기왕 사는거 세트로 구입하면 좋지 않을까란 생각에 구입했습니다. 건조기는 수건건조와 이불털기기능 넘 좋습니다. 그리고 양말 널기 귀찮았는데 자잘한 빨래건조 진짜 좋아요. 그러나 면티는 줄까봐 건조기 사용이 조심스럽습니다. 세탁기는 용량이 커서 카페트는무리 없이 세탁가능 할 줄 알았는데 역시 무리였네요. 탈수가 안되요. 설치 기사님이 이불은 하나씩 돌리라는 이유를 알겠더라구요. 하지만 대체로 맘에 들고 예쁩니다. 빨래무게에 따라 시간이 많이 단축되기도 하고 확실히 최신 세탁기구나란 생각이 듭니다.
5,"3월 7일에 주문하고 선거일 빨간날 오셔서 실측 해주시고 바로 다음날 3월 10일에 배송설치 받았어요.
세탁기가 탈수기능이 위태위태 했서 빨리 배송되길 바랬는데 이정도로 빨리 올줄은 몰랐어서 배송은 정말 만족스러웠습니다.

인터넷으로 가전구매는 처음이라 좀 걱정이 많았어서 설치해주시는분께 이것저것 여쭤보고 상담원 통해서도 질문을 많이 했는데 구매에 후회없이 말씀을 잘 해주셔서 걱정을 조금 내려놓고 배송을 기다렸어요.

제품은 일단
무게 자동으로 측정해서 세탁시간도 단축시켜주고 아주 똑똑한 가전이에요 11년된 세탁기를 쓰다 새거를 써서 그런지 더 조용하고 잘 빨리는것 같아요 용량도 커서 킹사이즈 이불도 문제없이 잘 빨리네요 너무 좋습니다.

건조기는 기존에 9키로 사용하다 17키로를 쓰니 왜 거거익선이라 하는지 알것같아요 그리고 스타일러 따로 구매할필요 없을것같아요
세탁기 작동시에 건조준비 해놓으면 알아서 예열해서 건조시간도 단축시켜준다고 해서 오~~ 했는데
저는 기본 표준세탁후에 헹굼탈수를 여러번 더 돌리는데 헹굼탈수 할때는
그부분은 조금 아쉬웠지만 제 습관의 문제이니 다른분들은 크게 불편하지 않으실것 같아요

그리고 외관은 정말 .
백화점에서 오브제보고 색상이 좀 질리고 스크레치에 약할것 같아서 구매가 망설여지는 부분이 있었는데 오브제 아닌 트롬워시타워는 화이트가 순백색이라 주저않고 주문했어요
질리지 않고 깔끔하게 오래 쓸수 있을것 같아요.

.
몇백만원이나 하는 가전제품을 인터넷으로 주문하는것 부터가 걱정스러운 부분이 많았지만 주문부터 실측 배송 설치까지 어느하나 문제없이 잘 . 계시다면 사세요"
5,"[3주 구매기]
20년 ?던 통돌이 세탁기 뒤로 하고 드럼세탁기를 살려고 폭풍검색 고민하다 워시타워까지~
유투브보면 통돌이가 세탁력은 구조상 더 우수하다고 알려줘서 통돌이 고민하다
댓글 보니 사용자 대부분 문제없이 잘쓰고 기술도 이쪽으로 초기모델보단 많이 발전되었다고 하여
드럼세탁기로 결정!!
이제부턴 양대명가 삼성 엘지 기준 검색이 시작
결국 일반 트롬보다 ~유레카~!!
일단 이마트로 제품보러 고고~ 보니 엘지도 삼성도 다 좋아보임.
엘지는 일체형 워시타워 특허가 있어 가운데 한번에 조율하는 반면에
삼성은 따로 있을수 밖에 없는 운명이 생겼다 하니
결국 엘지 트롬워시타워로 결정!!
이젠 트롬워시타워냐 오브제 워시타워냐
기능은 같고 외관이 틀린거고 실내설치가 아니고 뒤베란다 세탁실에 설치할거라
트롬워시타워로 바로 결정 완료~!!
W17WTA 맨끝 A가 온라인 전용모델 수평건조장치? 만원정도하는거 하나 빠진다고 유투브에서 알려줘서 OK!!
네이버, 다나와, 에누리 최저가 검색 들어가시고~
주마다 가격 다름
11월 마지막주 블랙프라이데이 행사 있다 오히려 카드할인 없어서 가격만 올라
바로 카드 할인 가능할때 기다리고 롯데카드 LG전자 10% 청구할인 (11.1~30) 적용 있을때 바로 결재~
( 참고로 네이버 검색해서 들어와서 사는게 훨씬 할인이 되요 )

11/28 ssg주문 및 해피콜
11/30 사전답사 (사다리차 가능 확인- 대박!! 사다리차 설치 무료!!)
12/02 아침 전화와서 오전 11시 설치오신다하여 힘들다고 다음날 요청 (원래는 12월6일이라고 문자왔으나 그런건 잘 모르신다함)
12/03 오후 약속잡고 2분 사다리차 대동하시고 설치오심
오랜된 아파트라 사다리차로 올려야 해서 바로 유리창 듣고
20년 가족 삼성통돌이 사뿐이 올려 내려가심 (잘가 수고했어 ㅜㅜ 안녕 고마웠어~)
사다리차로 새가족 하나씩 올라와 조립
내리고 올리고 조립에 대충 30분은 걸린듯함
첨에 동영상 찍어야 하나 하다 일하시는데 걸리적 거릴거 같아 그냥 보기만
커피나 마실거 드릴려고 했는데 웃으시면 괜찮으시다고 많이 마셨다고 하셔서 패스~
새로운거 들어오니 가족들 신기한듯이 조립구경 난 툴하지 못하게 구경 패스
다 설치 끝내시고 박스 다 내리시고 수평자 놓으시고 미세조절하시면서 설치완료
기사님이 불러서 두근두근 가서 기본적인 사용방법 들음
사실 모 하나도 기억안남.. 다 네 네 하게 된다는..
다 유투브 많이 봐서 알게됨
몇일동안 바쁘기도 하고 빨래 할 일 없어서 모시고 있다가
빨래를 해볼려고 시도
엘지 팅큐 등록할려고 했는데 안됨!!

설명서 찾음 ..
당황스럽게 블로그 같은데 보이던 간편조작법 붙이는것 없음!
기사님께 전화~ 종이한장과 볼트같은게 다라고 하시며 고객센터로 연락해보라고..
고객센터 전화~ 네네 고객님 환경보호를 위해 종이설명서 없앴습니다~
종이 설명서는 안주고 앱이나 인터넷으로 찾아 보셔야 한다고 한다.
대략난감 봉착!!
240만원이 넘는 제품인데
코스마다 어떤 기능이 있고 어떻게 하는지의 메뉴얼 설명서를 안준다고?
집에 프린터가 없어 그럼 프린터해서 보내달라고 하니
저희가 할 수가 없고 -_-;
나이드신분은 전원키는것도 2초이상 누르는거 잘 모르시고 패널 조작이 어려울수도 있는데
(나도 툭 터치하면 커지는지 알았는데 안켜져 깜놀)
결국 4박5일지나 상담하던 직원이"
5,12년 동고동락한 세탁기를 보내고 마음속에 찜해두었던 워시타워를 드뎌 모셔왔어요. 오브제 카키와.핑크의조합을 꿈꿨으나 세탁실에.쿡박혀있을텐데 컬러에 100만원추가투자는 포기혔어요. 설치는 상하 따로분리된체로 와서 합체하는 방식이예요. 기사님두분이 어찌나 유쾌하시던지 친절.그 이상이었구요. 설치하기위한 공간확보는 기사님들이 다 해주셨어요. 설치하고 주변청소하고 작동하며 기능설명까지 거의 4~50분정도 소요된거같아요.세탁과 건조실 문도 열어보라하시더라구요. 느낌이 어떻게다른지. .왜 다른지 상세설명해주시면서요. 전 진짜 놀랐어요. 세탁기에 드럼통안에 불이들어와요. ？？？. 넘 환해요. 무슨옷인지 다~~ 보여요. 전 지금까지 미개인으로 산거예요? ㅋㅋㅋㅋ그리고 얼른 한통 돌렸어요. 뭐야. .뭐죠? 돌아가고있는거 맞나? 뭐이렇게 조용함? ㅋㅋㅋ돈이 안아까운 워서타워예요. 망설이고 있다면 지르세요!후회안할 선탁이예요~
5,"친정엄마 사드렸는데 넘 좋아하시네용
매장보다 저렴하게 행사떠서 취소하고 샀어요
매장에 이모델은 진열도 안돼있고 최신모델들만 깔려있고 그냥 저희집에 있는거랑 같은데 제껀 20년도 모델이고 이건 21년도 모델이어서 용량만 좀 커진곤데 매장에있는 모델들은 그냥 디자인적인것만 화려해졌지 이거랑 거의 비슷하다고 하니 쓰고있는 제가 만족하니까 그냥 이걸로 한건데 저도 21년 초반에 출시된거치고 가격이 너무 안내려가있길래 인터넷 찾아보고 고민하다가 혜택 더해보면 거의 차이없어서 그냥 진행하려다
새벽에 갑자기 자다가 네이버쇼핑 메인에 이벤트떠있어서 운명처럼 이걸 사게됐네요
건조선반 하나 없는거 빼곤 완전 똑같네요
아쉬운건 라이브때 샀더라면 더 좋았을텐데ㅠ 라는거ㅠㅠ 그래도 만족합니다 번창하세요!!"
5,우여곡절 끝에 오늘 설치 완료했습니다세탁실 베란다 공간이 너무 좁아서 들어갈수 있을까 했는데 사전점검 신청해서 확인받아서 설치만 하면 끝인줄 알았어요~ 근데 막상 세탁기 위치가 보일러 앞이라 문제가 될거같아 배송 처음 오신날 설치 못하고 몇일뒤인 오늘 위치를 조절해서 겨우겨우 설치했네요 !기사님이 처음부터 끝까지 항상 친절하셨고 저희 일정에 최대한 맞춰주셨어요 ㅠㅠ기계 설명도 꼼꼼히 잘해주셔서 너무 감사했습니다오늘 처음 사용해본 결과하루 빨리 구매하지 않았던게 너무 후회가 되네요세탁기 돌리고 빨래를 너는게 너무 힘들었는데건조기는 정말 필수인거 같아요!디자인도 너무 이쁘고 에너지 효율도 좋아서전기세걱정도 안되구요 !가격도 쇼킹딜로 보다 저렴하게 구매해서 너무 만족합니다 ^^ 엘지앱 설치하면 앱으로 세탁완료 알람도 받고 세탁상황도 확인할수 있다던데 얼른 해봐야겠어요~
5,"기존에 타사 건조기능이 딸리 드럼세탁기를 사용중이었는데 갑자기 도어 안쪽 유리가 파손되는 바람에...세탁조까지 통으로 바꾸지 않는 이상 못쓸것 같더라고요. ㅜㅜ 그래서 이번기회에 타워워시를 구매하게 되었습니다. 기존 세탁기 용량보다 더 큰 용량인데도 자리 차지하는게 덜하고, 색상도 화이트라 더 깔끔하고 화사해보여요. 다용도실이 훤해진 느낌마저 들더라고요. 엘지에서 설치기사분들이 아주 꼼꼼하게 수평맞춰주시고, 원래 있었던 3.5kg 짜리 드럼세탁기도 다른 위치에 잘 설치해주셨어요. 하루전에 미리 연락주시고 , 당일에도 약속하신 시간에 잘 맞춰 연락주고 오셨어요. 친절하게 제품 설명도 잘 해주셨네요. 원래 사려고 계획했던건 아니지만 사고로 인해 급하게 찾아보고 주문한 상품인데.. 제품자체부터 배송, 설치까지 모두 만족스러운 구매였습니다. 판매자님도 번창하세요~"
5,배송은 지정배송일 보다 일주일 늦었지만그다음 일정에 잘 설치받았습니다.배란다가 좁진않지만 보일러통과 수도관 때문에 물배수관이 짧을거 같아 걱정했지만 LG기사님께서 연장설치 잘해주셨고 친절한 설명과함께 깨끗하게 다 치워주시고 가셨습니다.세탁기 이미지에 보듯이 새세탁기에 손자국이ㅠㅠ;;손자국이 사라지길 바랍니다.30분뒤부터 세탁가능하다고 하셔서 1시간뒤 이불빨래 마구 돌려서 테스트 했습니다.걱정과 다르게 스마트케어로 종료시간 알림알려 주며 건조중에도 세탁기 돌렸는데 잘돌아갑니다.두대가 일을하고 있으니 넘 좋았습니다.필터확인은 안해보았는데 이불이 뜨끈뜨끈 뽀송뽀송 잘건조되어 나와서 넘 좋았습니다.이전 세탁기 Lg스팀트롬 15년썼는데 10Kg 5인기준 빨래 많은 날에는 3번 돌렸었습니다. 고장한번없고 잘사용했지만 아이들 커가니 넘 힘들어서세탁기 24Kg로 바꾸고 이불 빨래 2개돌아가는거 보고 넘 속이 시원합니다. 오래도록 잘썼으면 좋겠습니다. 싼가격 아주 좋아요.
4,"10여년 넘은 13키로 세탁기를 사용하다 교체했어요. 대가족이기도하고 이불빨래하기위해 큰 용량의 세탁기가 필요해 교체했어요. 세탁기 돌릴때 확실히 소음이 덜 발생하고 통이 크니 같은 양의 빨래도 세탁이 잘 되는거 같아요.
기존 가스건조기 사용중이었는데 용량이 적기도하고 옷감이 많이 줄ㅇㅓ 못돌리는 옷이 많았어요. 워시타워로 바꾸고 돌려보니 옷감이 많이 줄어든 감은 없어요. 자연건조할때 났던 쾌쾌한 냄새도 안나서 좋아요. 다만 가스건조기보다 시간은 더 걸리고 용량이 커도 이불 두개 돌리니 완벽하게 안마르네요.
사용후 문을 열어두는데 세탁기와 건조기 비슷하게 열어두면 건조기만 더 열려요. 세탁실 문 간섭때문에 확 열어두지못해 어느정도만 열고 싶은데 안되네요."
5,"우선 비가 오는 궂은 날씨에도 기사님들이 약속시간에 맞추어 오시고 너무나 친절하셨습니다. 워시타워가 도착하기 전에는 저희가 원하는 위치에 여유공간이 넉넉하지 않아 설치가 가능할지 걱정했는데 담당기사님들이 어찌나 알아서 척척 잘 설치를 해주시던지 그분들의 프로페셔널함에 감탄했습니다. 무거운 워시타워 이동과 설치, 덥고 습한 날씨에 마스크까지 더해져 설치작업이 무지 힘드셨을텐데도 티내지 않으시고 너무나 완벽하게 마무리지어주시는 기사님들께 정말 감사하고 감동받았습니다. 제품 또한 말할것도 없이 훌륭하네요.좋은 판매자님과 좋은 담당기사님들, 많이 고맙습니다. 번창하세요.^^"
5,"이사 다음날 일정에 맞춰 배달되었습니다.
현관 한쪽에 세탁기 자리가 있어서 사진상으로는 딱 맞는것 같지만 기사님들이 엄청 고생하셨습니다.
본 제품이 150킬로가 넘는 냉장고보다도 훨씬 무거운 제품이라네요. 설치가 다 끝난줄 알았는데도 수평 맞추고 테스트하며 정말 꼼꼼히 체크해주셔서 찐 감동이었구요,
세탁 건조기를 구동해보니 기존 10년된 세탁기와 3년된 건조기와 속도 비교하니 1/3 정도가 단축된것 같습니다.
세탁중 소음은 있으나 제품이 무거워서 그런지 진동은 손을 대야 약하게 느껴지네요.
훗날 이사갈 일 빼고는 아무런 걱정할게 없는 제품 같아요."
4,"배송부터 삐그덕 거렸네요
배송일자 지정했음에도 그 전날 오전에 연락와서 다짜고짜 오늘 배송갈거라고 하시고..
그날 설치 불가하여 결국 지정날짜에 하긴했는데 제가 깜빡하고 멀티탭을 준비못했습니다
제 불찰도 있긴합니다
테스트하셔야한데서 집에 있는걸로 일단 하였고
추후 멀티탭을 바꿔야햬 공간이 협소하여 틈을 내어달라했는데 위로 밟고 올라가서 하라고 하시더라구요..
설치 후 멀티탭이 와서 올라가려고보니 밟지 마시오 라고 써있네요...
눌러보니 밟으면 안될 거 같아서 베란다 창틀을 밟고 하려니 그것도 역부족..
오래된 집이라 고생하신거 아는데 완벽하게 설치하시고 가셔야하니 어쩔 수 없었던그 마음은 이해하나.. 어차피 결국은 사람들 동원하여 다시 빼내서 옮겨야 할 거 같습니다....ㅜㅜ
다른 상품평보니 멀티탭 고정도 시켜주시던데ㅠ
여쭤보니 그냥 쓰라고하시네요
수도꼭지 부분에 있어서 고정시키게 직접 못이라도 박아야겠어요ㅠ 휴ㅠㅠ"
5,"세탁기 건조기 따로 있는거 사서 썼어요 산지 얼마 안되었는데 따로 쓰고 있었는데 베란다 각각 두니 동선도 복잡하고 불편하더라구요

오브제 새로 나온거랑 고민했는데 디자인은 그게 이쁘지만 가격면에서 이게 나은거같아 샀는데 잘 산거같아요 어차피 베란다에 둘거라서요

하나로 설치 하니 베란다도 넓어보이고 깔끔해요
설치도 빠른 날짜에 해주셨어요
다만 창문 옆에 너무 붙혀주셔셔 창문손잡이때문에 안닫혀 다시 좀 더 수정해야할거같긴해요

오늘 동작 시켜봤는데 전에 꺼에 비해 작동시 열감은 있는거같아요 좀 더 사용해 봐야지 알거같아요

디자인..성능 .가격. 서비스 측면 전반적 만족해요"
5,"구매 후 현재까지 기간으로 1주일, 실사용 횟수 5회정도 사용한 후기입니다.
1. 화이트로 구매해서 그런지 디자인이 깔끔하고, 새아파트에 정말 잘 어울립니다.
2. 어머님 키가 155cm로 작으신데도 불구하고, 사용하시는데 불편함이 없다고 하십니다.
3. 부모님이 노령(68세)이신데, 작동하시는데 어렵거나 불편함이 없다고 하십니다.
4. 배송이 빠르고, 배송기사님들이 부모님이 잘 알아들을수 있도록 친절하게 잘 알려주십니다. 그리고 제품에 흠집이나 문제가 없도록 굉장히 세심하게 잘 설치해 주십니다.
5. 건조기 사용시 코스로 하는것보다 시간지정해서 작동하시는게 시간이 더 절약됩니다. 이불 싱글세트 40분정도면 다 건조되니 참고하시면 될것 같습니다.
6. 세탁/건조 용량은 킹사이즈 이불 세트(이불, 패드, 베게커버)정도까지 충분한 것 같습니다. 싱글사이즈 두개세트는 좀 힘들어 보였습니다.
7. 가격은 오프라인보다 확실히 저렴하지만, 그럼에도 불구하고 부모님 선물용으로는 굉장히 부담이 되는 가격입니다.
8. 타사 제품보다는 용량 대비 크기가 작지만, 분리형이 아니라서 이사를 가거나 위치를 이동할때는 굉장히 힘들것 같습니다."
5,통돌이 10년 쓰고 이사하는 시기에 맞춰서 새로 구입했어요~건조기가 친정집은 물통이 따로 있어서 비워줘야하는데 이건 자동으로 물이 빠지네요^^ 그점이 정말 마음에듭니다~~세탁기경우는 제가 통돌이 쓰면서 먼지통비우는게 습관이 되었는데이 제품은 먼지통이 따로 없고 배수구쪽에 미세망이 있어서그부분을 주기적으로 정리해줘야한다고 하시더라구요원래 통돌이들이 그런건지 아님 요제품이 그런건지는 모르겠네요 오히려 버리는과정이 더 번거로울거같은 느낌이에요아무튼 들여놓고보니 기대반걱정반이었는데정말 후회안하고 넘넘 좋습니다~^^
5,"세탁기와 건조기의 신세계!!♡
부모님이 세탁기만 사용하다 주변에서 건조기는 신세계다
필수품이다는 얘기가있었지만 자연건조가 좋다며
선뜻 구매하지않았습니다. 그러나 엘지타워워시 디자인이며 공간활용이며 너무 마음에들어하여
큰맘먹고 30년만에 구매하였습니다.
결과는 대만족!!!! 세탁하는게 즐거울수있냐며
콧노래부르고 빨래를하고,
거실에서 누가 깔깔 웃는 소리가나서 나가보면 엄마가
빨래를 개며 다리미한것처럼 펴졌다고 깔깔깔
수건이 삶은 것처럼 뽀송하다며 깔깔깔
하십니다.

진작구매해드릴걸 왜 이렇게 늦게 고민하고
사드렸다싶습니다.
타워형식이라 높이도 적당하여 아담한 엄마도 건조기
안쪽까지 손이 들어가서 빨래꺼내는데 문제없습니다.
작동방식이 간결하게 정리된것같아
사용하는데도 어렵지가 않네요 한눈에 필요한 기능만
쏙 쏙 보입니다.
저는 2년전에 구매햇는데 엄마 건조기를보니 디자인도이쁘고 스타일워시 기능도있어 세트로 다시
구매해야하나 고민이됩니다. 가격도 두대가격에 저렴해요
사랑해요~♡ 엘지♡ 요즘 저희 엄마 애창곡입니다. 망설이는분들 바로 구매하시길 감사합니다."
5,"기존에 통돌이세탁기 & 8kg 건조기 사용하다가 건조사용시간이 너무 길어서 큰맘먹고 바꿨는데 너무 만족해요. 검은색으로 살까 너무 고민하다가 흰색 구매했는데 흰색도 괜찮습니다. 이 트롬 워시타워의 가장 큰 장점은 '건조준비' 인 것같아요. 세탁할때 작동시키면 세탁끝나기20분전에 건조기가 미리 예열한다고하네요. 그래서 기존에 사용했던 건조기보다 (용량이 큰 이유도 있지만) '건조준비' 기능때문에 시간이 축소되요. 예전에 드럼세탁기보다 통돌이세탁기가 더 깨끗하게 잘 빨린다해서 지금까지 통돌이쓰다가 드럼 처음 사용해보는데 물사용량도 줄어들고, 깨끗하게 세탁되는것 같아 만족합니다. + 설치하러 오신 기사님들도 친절하셔서 좋았습니다."
4,확장거실이라 빨래건조가 늘 문제였는데 건조기는 옷이 상할거 같다는 막연한 생각에 결정을 못내렸어요 친구가 건조기를 너무 추천해서 세일도 하고 겸사겸사 질렀내요 우선 이불 한번 돌렸는데 뽀송하고 먼저 터는 기능 너무 좋네요 세탁실 들어가는 문이랑 완강기때메 위치가 애매해서 그게 아쉽고 세탁기 도어도 방향을 선택하는 옵션이 있었으면 좋겠네요 오른쪽으로 바짝 붙여야되는 상황도 있을수 있으니... 구부려서 빨래 빼는게 아직 어색하긴한데 일체형이라 건조기 높이 낮아진것도 큰 장점이긴 합니다
4,세탁기는 무조건 엘지라서저희 부모님댁 이사하신 기념으로 선물드렸어요.옛날아파트 다용실이라 혹시 안들어가면 어쩌나 했는데 다행히 실측 미리 해주시고 설치도 무사히 됐네요^^리모델링 공사가 아직 덜 끝나서 짐도 쌓여있고해서 아직 사용을 못해보셨지만 당연히 좋겠죠?하얀색도 다행히 촌스럽지않아서 만족해요.저희집 건조기는 삼성그랑데인데 엘지건조기는 삼성에 비해 입구가 좀 좁은듯 하긴해요.안에 통 크기도 삼성보단 좀 작네요.그래서 엘지 성능이 더 궁금해지고 그렇습니다.부모님께서 사용해보시고 좋으면 저도 엘지건조기로 바꿔야겠어요^^
4,"10일 월요일에 주문.
12일 수요일에 설치완료.
설치까지 초고속이라 좋았습니다.
설치할때 당연히 바닥기스 안나게 잘 작업해 주십니다~

건조기는 신세계에요. .
각오하고 샀는데 생각만큼 옷이 줄지 않아서 좋아요.

낮에 설치 직후 찍은사진 한장
저녁 세탁기 사용전에 찍은사진 한장 올립니다.

다만 원격제어기능이 너무 무쓸모 한것과 다운로드코스기능이 너무 불편한게 요즘 lg제품 공통의 단점입니다.(다음엔 삼성을 써봐야겠어요.)
표준만 쓰시는 분들은 상관없으실듯

그래도 만족합니다."
5,고민만 보름 하다가 구매후 1주인 안돼서 설치 되었네요 원는 시간에 있던 자리에 공간 많이 차지 하지 않고 이쁘게 되었네요 다른 회사 상품이랑 고민하다가 높이가 낮아 건조기 사용이 편하고 가운데에서 조작버튼이 있어 버튼 조작도 편하고 색상이 흰색이라 그게 젤 맘에 들어요 ㅅㅅ은 블랙캐비어상품이 넘 어두워 이 상품은 흰색이라밝아보여 더 선택을 하게되었는데 설치하는날 10만원 더 싸게 살수 있더라구요 그건 좀 아쉽습니다 그래서 빠른 사용으로 위로받고 있습니다 ㅅㅅ제품은 360개 홀을 강조 했는데 이 상품은 바람홀 개수가 적은데 엘지도 이번 신상으로 바람홀 개수를 늘린 상품이 나왔더라구요 용량도 키우고 모터형식도 달리하고 그러나 가격면에서 아마도 이상품이 판매우위가 아닐까 예측해봅니다
5,타사랑 고민하다11절 이라서 세일하길래 바로질럿어요! 일체형이라서 너무 이뻐요!!!엄마가 너무 좋아하세요~~ 건조기 처음써보는데 보송보송해서 좋아요. 건조가 쾌속1시간 표준 1시간50분 걸려요. 표준보다 쾌속이 구김이 안생기는편이고. 돌리자마자 꺼내야 구김이 안생기니까. 끝나는시간 맞춰서 꼭 꺼내세요! 기사님이 주의사항 알려주셨는데 밑에 세탁기 꽉채워서 돌리면 자체가 흔들려서 건조기까지 고장난데요! 세탁기 70프로이내만채워서 돌려야겟어요. 두꺼운 겨울이불은 세탁소에 맡겨야겟어요.! 한 10번은 써본것같은데. 실사용자인 엄마가 좋아하시니 대만족합니다!
5,기다리던 세탁기가 드디어 왔네요디자인이쁘고 키가 작은 저한테는 딱입니다새수건 사서 싹 세탁하고 건조하니 뽀송뽀송 부드러워요오자마자 세탁기 돌린다고 빨래통에 있는것 넣어도 세탁기가 커서 많이 들어가고 건조기 돌리면 옷이 줄어든다고 해서 걱정했는데 막상 돌려서 입어보니 줄어든것 같지 않아요 건조시간 표준으로 하면 한시간 십분정도 걸리고 신세계입니다 다가오는 장마철 빨래 걱정없이 세탁할수 있을것 같아 걱정거리가 줄었네요 장마되기전에 g마켓에서 세일해서 할인가격에 살수있어 좋았어요요즘 건조기 식기세척기 로봇청소기가 필수인데 아직 건조기만 장만했어요건조기 하나도 주부에게는 일거리 하나 줄어든 기분입니다고장없이 십년쓸수 있기를 바랍니다
5,일단 통돌이 세탁기만 평생 써온 사람으로써 신세계입니다. 어쩜 이렇게 조용하고 빠른지..건조기도 처음 사용해봐서 사실 와이셔츠 주름질까봐 세탁하고 건조 안돌렸는데 믿져야 본전이지란 생각에 처음으로 돌린날 감격에 눈물이 흘렀습니다 ㅜㅜ 세상 과학의 발전이 비약적으로 발전했다지만 그냥 그렇구나 하고 살아온 이 세월...문명을 처음 접한 날이었습니다.예전엔 드럼세탁기는 세탁시간이 길다란 주위 평들로 편협했네요..단점보다 장점이 많은 친구라..단점은 꼽을게 없네요.그리고 첨부 동영상을 보시면 아시겠지만 탈수 돌아가는 중인데 소음이 저정도입니다.통돌이 쓸땐 8~9시에 세탁기 돌리면 넘나 대역죄인이었는데...이젠 소음에서조차 프리덤 ㅜㅜㅜ 넘나 행복해요 1. 깔끔하고 센스있는 일체형 디자인2. 빠른 배송 및 설치3. 빨라진 세탁시간4. 건조기예열로 빠른 건조좋은 가격에 좋은 상품 살 수 있었습니다 ^^
